"","index","id","name","date","record_identifier","status_of_system","maximum_sustained_wind_knots","maximum_pressure","year.x","anomaly"
"3183",46898,"AL212010","TOMAS",2010-11-08,"","TS",50,992,2010,0.36776
"3184",46899,"AL212010","TOMAS",2010-11-08,"","TS",50,992,2010,0.36776
"3185",46900,"AL212010","TOMAS",2010-11-08,"","TS",45,993,2010,0.36776
"3186",46901,"AL212010","TOMAS",2010-11-09,"","TS",45,993,2010,0.36776
"3187",46902,"AL212010","TOMAS",2010-11-09,"","TS",45,994,2010,0.36776
"3188",46903,"AL212010","TOMAS",2010-11-09,"","TS",45,994,2010,0.36776
"3189",46904,"AL212010","TOMAS",2010-11-09,"","TS",45,994,2010,0.36776
"3190",46905,"AL212010","TOMAS",2010-11-10,"","TS",45,994,2010,0.36776
"3191",46906,"AL212010","TOMAS",2010-11-10,"","TS",45,994,2010,0.36776
"3192",46907,"AL212010","TOMAS",2010-11-10,"","TS",35,995,2010,0.36776
"3193",46908,"AL212010","TOMAS",2010-11-10,"","TS",35,995,2010,0.36776
"3194",46909,"AL012011","ARLENE",2011-06-28,"","TS",25,1007,2011,0.50854
"3195",46910,"AL012011","ARLENE",2011-06-28,"","TS",30,1006,2011,0.50854
"3196",46911,"AL012011","ARLENE",2011-06-28,"","TS",35,1006,2011,0.50854
"3197",46912,"AL012011","ARLENE",2011-06-29,"","TS",35,1005,2011,0.50854
"3198",46913,"AL012011","ARLENE",2011-06-29,"","TS",35,1003,2011,0.50854
"3199",46914,"AL012011","ARLENE",2011-06-29,"","TS",45,1000,2011,0.50854
"3200",46915,"AL012011","ARLENE",2011-06-29,"","TS",50,998,2011,0.50854
"3201",46916,"AL012011","ARLENE",2011-06-30,"","TS",50,996,2011,0.50854
"3202",46917,"AL012011","ARLENE",2011-06-30,"","TS",55,994,2011,0.50854
"3203",46918,"AL012011","ARLENE",2011-06-30,"","TS",55,993,2011,0.50854
"3204",46919,"AL012011","ARLENE",2011-06-30,"L","TS",55,993,2011,0.50854
"3205",46920,"AL012011","ARLENE",2011-06-30,"","TS",45,998,2011,0.50854
"3206",46921,"AL012011","ARLENE",2011-07-01,"","TS",30,1002,2011,0.55858
"3207",46922,"AL022011","BRET",2011-07-16,"","TS",20,1014,2011,0.55858
"3208",46923,"AL022011","BRET",2011-07-16,"","TS",20,1014,2011,0.55858
"3209",46924,"AL022011","BRET",2011-07-16,"","TS",20,1014,2011,0.55858
"3210",46925,"AL022011","BRET",2011-07-17,"","TS",20,1014,2011,0.55858
"3211",46926,"AL022011","BRET",2011-07-17,"","TS",20,1014,2011,0.55858
"3212",46927,"AL022011","BRET",2011-07-17,"","TS",25,1013,2011,0.55858
"3213",46928,"AL022011","BRET",2011-07-17,"","TS",30,1011,2011,0.55858
"3214",46929,"AL022011","BRET",2011-07-18,"","TS",35,1008,2011,0.55858
"3215",46930,"AL022011","BRET",2011-07-18,"","TS",40,1001,2011,0.55858
"3216",46931,"AL022011","BRET",2011-07-18,"","TS",45,999,2011,0.55858
"3217",46932,"AL022011","BRET",2011-07-18,"","TS",60,995,2011,0.55858
"3218",46933,"AL022011","BRET",2011-07-19,"","TS",60,996,2011,0.55858
"3219",46934,"AL022011","BRET",2011-07-19,"","TS",50,999,2011,0.55858
"3220",46935,"AL022011","BRET",2011-07-19,"","TS",45,999,2011,0.55858
"3221",46936,"AL022011","BRET",2011-07-19,"","TS",45,999,2011,0.55858
"3222",46937,"AL022011","BRET",2011-07-20,"","TS",45,1000,2011,0.55858
"3223",46938,"AL022011","BRET",2011-07-20,"","TS",45,1001,2011,0.55858
"3224",46939,"AL022011","BRET",2011-07-20,"","TS",45,1002,2011,0.55858
"3225",46940,"AL022011","BRET",2011-07-20,"","TS",45,1005,2011,0.55858
"3226",46941,"AL022011","BRET",2011-07-21,"","TS",45,1005,2011,0.55858
"3227",46942,"AL022011","BRET",2011-07-21,"","TS",40,1005,2011,0.55858
"3228",46943,"AL022011","BRET",2011-07-21,"","TS",35,1006,2011,0.55858
"3229",46944,"AL022011","BRET",2011-07-21,"","TS",35,1007,2011,0.55858
"3230",46945,"AL022011","BRET",2011-07-22,"","TS",30,1008,2011,0.55858
"3231",46946,"AL022011","BRET",2011-07-22,"","TS",30,1008,2011,0.55858
"3232",46947,"AL022011","BRET",2011-07-22,"","TS",30,1009,2011,0.55858
"3233",46948,"AL022011","BRET",2011-07-22,"","TS",30,1009,2011,0.55858
"3234",46949,"AL022011","BRET",2011-07-23,"","TS",25,1010,2011,0.55858
"3235",46950,"AL022011","BRET",2011-07-23,"","TS",25,1010,2011,0.55858
"3236",46951,"AL032011","CINDY",2011-07-20,"","TS",30,1010,2011,0.55858
"3237",46952,"AL032011","CINDY",2011-07-20,"","TS",35,1008,2011,0.55858
"3238",46953,"AL032011","CINDY",2011-07-20,"","TS",40,1006,2011,0.55858
"3239",46954,"AL032011","CINDY",2011-07-21,"","TS",45,1003,2011,0.55858
"3240",46955,"AL032011","CINDY",2011-07-21,"","TS",50,999,2011,0.55858
"3241",46956,"AL032011","CINDY",2011-07-21,"","TS",55,996,2011,0.55858
"3242",46957,"AL032011","CINDY",2011-07-21,"","TS",60,994,2011,0.55858
"3243",46958,"AL032011","CINDY",2011-07-22,"","TS",55,995,2011,0.55858
"3244",46959,"AL032011","CINDY",2011-07-22,"","TS",50,997,2011,0.55858
"3245",46960,"AL032011","CINDY",2011-07-22,"","TS",45,999,2011,0.55858
"3246",46961,"AL032011","CINDY",2011-07-22,"","TS",40,1001,2011,0.55858
"3247",46962,"AL032011","CINDY",2011-07-23,"","TS",40,1003,2011,0.55858
"3248",46963,"AL032011","CINDY",2011-07-23,"","TS",35,1005,2011,0.55858
"3249",46964,"AL042011","DON",2011-07-27,"","TS",30,1007,2011,0.55858
"3250",46965,"AL042011","DON",2011-07-27,"","TS",30,1006,2011,0.55858
"3251",46966,"AL042011","DON",2011-07-27,"","TS",35,1003,2011,0.55858
"3252",46967,"AL042011","DON",2011-07-28,"","TS",35,1000,2011,0.55858
"3253",46968,"AL042011","DON",2011-07-28,"","TS",35,1000,2011,0.55858
"3254",46969,"AL042011","DON",2011-07-28,"","TS",40,1001,2011,0.55858
"3255",46970,"AL042011","DON",2011-07-28,"","TS",40,1004,2011,0.55858
"3256",46971,"AL042011","DON",2011-07-29,"","TS",45,997,2011,0.55858
"3257",46972,"AL042011","DON",2011-07-29,"","TS",45,1000,2011,0.55858
"3258",46973,"AL042011","DON",2011-07-29,"","TS",45,1002,2011,0.55858
"3259",46974,"AL042011","DON",2011-07-29,"","TS",45,1004,2011,0.55858
"3260",46975,"AL042011","DON",2011-07-30,"","TS",35,1006,2011,0.55858
"3261",46976,"AL042011","DON",2011-07-30,"L","TS",30,1007,2011,0.55858
"3262",46977,"AL042011","DON",2011-07-30,"","TS",25,1009,2011,0.55858
"3263",46978,"AL052011","EMILY",2011-08-02,"","TS",40,1007,2011,0.59173
"3264",46979,"AL052011","EMILY",2011-08-02,"","TS",40,1007,2011,0.59173
"3265",46980,"AL052011","EMILY",2011-08-02,"","TS",40,1006,2011,0.59173
"3266",46981,"AL052011","EMILY",2011-08-02,"","TS",40,1005,2011,0.59173
"3267",46982,"AL052011","EMILY",2011-08-03,"","TS",45,1004,2011,0.59173
"3268",46983,"AL052011","EMILY",2011-08-03,"","TS",45,1003,2011,0.59173
"3269",46984,"AL052011","EMILY",2011-08-03,"","TS",45,1003,2011,0.59173
"3270",46985,"AL052011","EMILY",2011-08-03,"","TS",45,1003,2011,0.59173
"3271",46986,"AL052011","EMILY",2011-08-04,"","TS",45,1003,2011,0.59173
"3272",46987,"AL052011","EMILY",2011-08-04,"","TS",45,1004,2011,0.59173
"3273",46988,"AL052011","EMILY",2011-08-04,"","TS",45,1006,2011,0.59173
"3274",46989,"AL052011","EMILY",2011-08-04,"","TS",30,1009,2011,0.59173
"3275",46990,"AL052011","EMILY",2011-08-05,"","TS",25,1010,2011,0.59173
"3276",46991,"AL052011","EMILY",2011-08-05,"","TS",25,1011,2011,0.59173
"3277",46992,"AL052011","EMILY",2011-08-05,"","TS",25,1011,2011,0.59173
"3278",46993,"AL052011","EMILY",2011-08-05,"","TS",25,1012,2011,0.59173
"3279",46994,"AL052011","EMILY",2011-08-06,"","TS",25,1012,2011,0.59173
"3280",46995,"AL052011","EMILY",2011-08-06,"","TS",25,1012,2011,0.59173
"3281",46996,"AL052011","EMILY",2011-08-06,"","TS",25,1011,2011,0.59173
"3282",46997,"AL052011","EMILY",2011-08-06,"","TS",30,1011,2011,0.59173
"3283",46998,"AL052011","EMILY",2011-08-07,"","TS",35,1010,2011,0.59173
"3284",46999,"AL052011","EMILY",2011-08-07,"","TS",35,1009,2011,0.59173
"3285",47000,"AL052011","EMILY",2011-08-07,"","TS",30,1009,2011,0.59173
"3286",47001,"AL052011","EMILY",2011-08-07,"","TS",30,1009,2011,0.59173
"3287",47002,"AL062011","FRANKLIN",2011-08-12,"","TS",25,1011,2011,0.59173
"3288",47003,"AL062011","FRANKLIN",2011-08-12,"","TS",30,1009,2011,0.59173
"3289",47004,"AL062011","FRANKLIN",2011-08-13,"","TS",30,1008,2011,0.59173
"3290",47005,"AL062011","FRANKLIN",2011-08-13,"","TS",35,1006,2011,0.59173
"3291",47006,"AL062011","FRANKLIN",2011-08-13,"","TS",40,1004,2011,0.59173
"3292",47007,"AL062011","FRANKLIN",2011-08-13,"","TS",40,1004,2011,0.59173
"3293",47008,"AL062011","FRANKLIN",2011-08-14,"","TS",35,1005,2011,0.59173
"3294",47009,"AL062011","FRANKLIN",2011-08-14,"","TS",35,1007,2011,0.59173
"3295",47010,"AL062011","FRANKLIN",2011-08-14,"","TS",30,1009,2011,0.59173
"3296",47011,"AL062011","FRANKLIN",2011-08-14,"","TS",30,1010,2011,0.59173
"3297",47012,"AL062011","FRANKLIN",2011-08-15,"","TS",30,1011,2011,0.59173
"3298",47013,"AL062011","FRANKLIN",2011-08-15,"","TS",25,1013,2011,0.59173
"3299",47014,"AL062011","FRANKLIN",2011-08-15,"","TS",25,1014,2011,0.59173
"3300",47015,"AL062011","FRANKLIN",2011-08-15,"","TS",25,1015,2011,0.59173
"3301",47016,"AL062011","FRANKLIN",2011-08-16,"","TS",25,1016,2011,0.59173
"3302",47017,"AL072011","GERT",2011-08-13,"","TS",30,1013,2011,0.59173
"3303",47018,"AL072011","GERT",2011-08-13,"","TS",30,1012,2011,0.59173
"3304",47019,"AL072011","GERT",2011-08-13,"","TS",30,1011,2011,0.59173
"3305",47020,"AL072011","GERT",2011-08-14,"","TS",30,1011,2011,0.59173
"3306",47021,"AL072011","GERT",2011-08-14,"","TS",35,1011,2011,0.59173
"3307",47022,"AL072011","GERT",2011-08-14,"","TS",40,1010,2011,0.59173
"3308",47023,"AL072011","GERT",2011-08-14,"","TS",40,1009,2011,0.59173
"3309",47024,"AL072011","GERT",2011-08-15,"","TS",45,1006,2011,0.59173
"3310",47025,"AL072011","GERT",2011-08-15,"","TS",50,1003,2011,0.59173
"3311",47026,"AL072011","GERT",2011-08-15,"","TS",55,1000,2011,0.59173
"3312",47027,"AL072011","GERT",2011-08-15,"","TS",50,1003,2011,0.59173
"3313",47028,"AL072011","GERT",2011-08-16,"","TS",45,1005,2011,0.59173
"3314",47029,"AL072011","GERT",2011-08-16,"","TS",45,1007,2011,0.59173
"3315",47030,"AL072011","GERT",2011-08-16,"","TS",40,1008,2011,0.59173
"3316",47031,"AL072011","GERT",2011-08-16,"","TS",40,1008,2011,0.59173
"3317",47032,"AL072011","GERT",2011-08-17,"","TS",35,1010,2011,0.59173
"3318",47033,"AL072011","GERT",2011-08-17,"","TS",30,1012,2011,0.59173
"3319",47034,"AL072011","GERT",2011-08-17,"","TS",30,1014,2011,0.59173
"3320",47035,"AL072011","GERT",2011-08-17,"","TS",30,1015,2011,0.59173
"3321",47036,"AL082011","HARVEY",2011-08-19,"","TS",30,1006,2011,0.59173
"3322",47037,"AL082011","HARVEY",2011-08-19,"","TS",30,1005,2011,0.59173
"3323",47038,"AL082011","HARVEY",2011-08-19,"","TS",35,1003,2011,0.59173
"3324",47039,"AL082011","HARVEY",2011-08-19,"","TS",40,1001,2011,0.59173
"3325",47040,"AL082011","HARVEY",2011-08-20,"","TS",45,995,2011,0.59173
"3326",47041,"AL082011","HARVEY",2011-08-20,"","TS",50,994,2011,0.59173
"3327",47042,"AL082011","HARVEY",2011-08-20,"","TS",50,998,2011,0.59173
"3328",47043,"AL082011","HARVEY",2011-08-20,"L","TS",55,995,2011,0.59173
"3329",47044,"AL082011","HARVEY",2011-08-20,"","TS",55,995,2011,0.59173
"3330",47045,"AL082011","HARVEY",2011-08-21,"","TS",35,1003,2011,0.59173
"3331",47046,"AL082011","HARVEY",2011-08-21,"","TS",30,1005,2011,0.59173
"3332",47047,"AL082011","HARVEY",2011-08-21,"","TS",30,1005,2011,0.59173
"3333",47048,"AL082011","HARVEY",2011-08-21,"","TS",30,1005,2011,0.59173
"3334",47049,"AL082011","HARVEY",2011-08-22,"","TS",35,1005,2011,0.59173
"3335",47050,"AL082011","HARVEY",2011-08-22,"L","TS",35,1005,2011,0.59173
"3336",47051,"AL082011","HARVEY",2011-08-22,"","TS",25,1006,2011,0.59173
"3337",47052,"AL082011","HARVEY",2011-08-22,"","TS",20,1007,2011,0.59173
"3338",47053,"AL092011","IRENE",2011-08-21,"","TS",45,1006,2011,0.59173
"3339",47054,"AL092011","IRENE",2011-08-21,"","TS",45,1006,2011,0.59173
"3340",47055,"AL092011","IRENE",2011-08-21,"","TS",45,1005,2011,0.59173
"3341",47056,"AL092011","IRENE",2011-08-21,"","TS",50,999,2011,0.59173
"3342",47057,"AL092011","IRENE",2011-08-21,"L","TS",60,993,2011,0.59173
"3343",47058,"AL092011","IRENE",2011-08-22,"","TS",60,993,2011,0.59173
"3344",47059,"AL092011","IRENE",2011-08-22,"L","TS",60,990,2011,0.59173
"3345",47060,"AL092011","IRENE",2011-08-22,"","HU",65,990,2011,0.59173
"3346",47061,"AL092011","IRENE",2011-08-22,"","HU",70,989,2011,0.59173
"3347",47062,"AL092011","IRENE",2011-08-22,"","HU",75,988,2011,0.59173
"3348",47063,"AL092011","IRENE",2011-08-23,"","HU",80,981,2011,0.59173
"3349",47064,"AL092011","IRENE",2011-08-23,"","HU",80,978,2011,0.59173
"3350",47065,"AL092011","IRENE",2011-08-23,"","HU",80,978,2011,0.59173
"3351",47066,"AL092011","IRENE",2011-08-23,"","HU",80,977,2011,0.59173
"3352",47067,"AL092011","IRENE",2011-08-24,"","HU",80,969,2011,0.59173
"3353",47068,"AL092011","IRENE",2011-08-24,"","HU",95,965,2011,0.59173
"3354",47069,"AL092011","IRENE",2011-08-24,"","HU",105,957,2011,0.59173
"3355",47070,"AL092011","IRENE",2011-08-24,"L","HU",100,955,2011,0.59173
"3356",47071,"AL092011","IRENE",2011-08-24,"","HU",100,954,2011,0.59173
"3357",47072,"AL092011","IRENE",2011-08-25,"L","HU",95,952,2011,0.59173
"3358",47073,"AL092011","IRENE",2011-08-25,"","HU",95,950,2011,0.59173
"3359",47074,"AL092011","IRENE",2011-08-25,"L","HU",90,950,2011,0.59173
"3360",47075,"AL092011","IRENE",2011-08-25,"","HU",90,950,2011,0.59173
"3361",47076,"AL092011","IRENE",2011-08-25,"L","HU",90,950,2011,0.59173
"3362",47077,"AL092011","IRENE",2011-08-26,"","HU",90,946,2011,0.59173
"3363",47078,"AL092011","IRENE",2011-08-26,"","HU",90,942,2011,0.59173
"3364",47079,"AL092011","IRENE",2011-08-26,"","HU",85,947,2011,0.59173
"3365",47080,"AL092011","IRENE",2011-08-26,"","HU",80,950,2011,0.59173
"3366",47081,"AL092011","IRENE",2011-08-27,"","HU",75,952,2011,0.59173
"3367",47082,"AL092011","IRENE",2011-08-27,"","HU",75,952,2011,0.59173
"3368",47083,"AL092011","IRENE",2011-08-27,"L","HU",75,952,2011,0.59173
"3369",47084,"AL092011","IRENE",2011-08-27,"","HU",65,950,2011,0.59173
"3370",47085,"AL092011","IRENE",2011-08-28,"","HU",65,951,2011,0.59173
"3371",47086,"AL092011","IRENE",2011-08-28,"","HU",65,958,2011,0.59173
"3372",47087,"AL092011","IRENE",2011-08-28,"L","TS",60,959,2011,0.59173
"3373",47088,"AL092011","IRENE",2011-08-28,"","TS",55,963,2011,0.59173
"3374",47089,"AL092011","IRENE",2011-08-28,"L","TS",55,965,2011,0.59173
"3375",47090,"AL092011","IRENE",2011-08-28,"","TS",50,970,2011,0.59173
"3376",47091,"AL092011","IRENE",2011-08-29,"","TS",45,979,2011,0.59173
"3377",47092,"AL092011","IRENE",2011-08-29,"","TS",40,983,2011,0.59173
"3378",47093,"AL092011","IRENE",2011-08-29,"","TS",40,985,2011,0.59173
"3379",47094,"AL092011","IRENE",2011-08-29,"","TS",40,987,2011,0.59173
"3380",47095,"AL092011","IRENE",2011-08-30,"","TS",40,991,2011,0.59173
"3381",47096,"AL102011","TEN",2011-08-25,"","TS",30,1006,2011,0.59173
"3382",47097,"AL102011","TEN",2011-08-25,"","TS",30,1006,2011,0.59173
"3383",47098,"AL102011","TEN",2011-08-25,"","TS",30,1008,2011,0.59173
"3384",47099,"AL102011","TEN",2011-08-25,"","TS",30,1008,2011,0.59173
"3385",47100,"AL102011","TEN",2011-08-26,"","TS",30,1009,2011,0.59173
"3386",47101,"AL102011","TEN",2011-08-26,"","TS",30,1009,2011,0.59173
"3387",47102,"AL102011","TEN",2011-08-26,"","TS",30,1009,2011,0.59173
"3388",47103,"AL102011","TEN",2011-08-26,"","TS",30,1009,2011,0.59173
"3389",47104,"AL102011","TEN",2011-08-27,"","TS",25,1010,2011,0.59173
"3390",47105,"AL112011","JOSE",2011-08-26,"","TS",30,1016,2011,0.59173
"3391",47106,"AL112011","JOSE",2011-08-26,"","TS",30,1014,2011,0.59173
"3392",47107,"AL112011","JOSE",2011-08-27,"","TS",30,1013,2011,0.59173
"3393",47108,"AL112011","JOSE",2011-08-27,"","TS",30,1011,2011,0.59173
"3394",47109,"AL112011","JOSE",2011-08-27,"","TS",35,1008,2011,0.59173
"3395",47110,"AL112011","JOSE",2011-08-27,"","TS",35,1008,2011,0.59173
"3396",47111,"AL112011","JOSE",2011-08-28,"","TS",35,1008,2011,0.59173
"3397",47112,"AL112011","JOSE",2011-08-28,"","TS",40,1007,2011,0.59173
"3398",47113,"AL112011","JOSE",2011-08-28,"","TS",40,1006,2011,0.59173
"3399",47114,"AL112011","JOSE",2011-08-28,"","TS",40,1006,2011,0.59173
"3400",47115,"AL112011","JOSE",2011-08-29,"","TS",40,1007,2011,0.59173
"3401",47116,"AL112011","JOSE",2011-08-29,"","TS",35,1009,2011,0.59173
"3402",47117,"AL112011","JOSE",2011-08-29,"","TS",30,1012,2011,0.59173
"3403",47118,"AL122011","KATIA",2011-08-28,"","TS",20,1012,2011,0.59173
"3404",47119,"AL122011","KATIA",2011-08-28,"","TS",20,1011,2011,0.59173
"3405",47120,"AL122011","KATIA",2011-08-28,"","TS",25,1010,2011,0.59173
"3406",47121,"AL122011","KATIA",2011-08-28,"","TS",25,1009,2011,0.59173
"3407",47122,"AL122011","KATIA",2011-08-29,"","TS",25,1009,2011,0.59173
"3408",47123,"AL122011","KATIA",2011-08-29,"","TS",25,1009,2011,0.59173
"3409",47124,"AL122011","KATIA",2011-08-29,"","TS",30,1008,2011,0.59173
"3410",47125,"AL122011","KATIA",2011-08-29,"","TS",30,1008,2011,0.59173
"3411",47126,"AL122011","KATIA",2011-08-30,"","TS",35,1006,2011,0.59173
"3412",47127,"AL122011","KATIA",2011-08-30,"","TS",40,1004,2011,0.59173
"3413",47128,"AL122011","KATIA",2011-08-30,"","TS",45,1001,2011,0.59173
"3414",47129,"AL122011","KATIA",2011-08-30,"","TS",50,997,2011,0.59173
"3415",47130,"AL122011","KATIA",2011-08-31,"","TS",50,997,2011,0.59173
"3416",47131,"AL122011","KATIA",2011-08-31,"","TS",55,994,2011,0.59173
"3417",47132,"AL122011","KATIA",2011-08-31,"","TS",55,994,2011,0.59173
"3418",47133,"AL122011","KATIA",2011-08-31,"","TS",60,990,2011,0.59173
"3419",47134,"AL122011","KATIA",2011-09-01,"","HU",65,988,2011,0.50181
"3420",47135,"AL122011","KATIA",2011-09-01,"","HU",65,988,2011,0.50181
"3421",47136,"AL122011","KATIA",2011-09-01,"","HU",65,988,2011,0.50181
"3422",47137,"AL122011","KATIA",2011-09-01,"","HU",65,988,2011,0.50181
"3423",47138,"AL122011","KATIA",2011-09-02,"","HU",65,988,2011,0.50181
"3424",47139,"AL122011","KATIA",2011-09-02,"","HU",65,988,2011,0.50181
"3425",47140,"AL122011","KATIA",2011-09-02,"","HU",65,987,2011,0.50181
"3426",47141,"AL122011","KATIA",2011-09-02,"","HU",65,987,2011,0.50181
"3427",47142,"AL122011","KATIA",2011-09-03,"","HU",65,987,2011,0.50181
"3428",47143,"AL122011","KATIA",2011-09-03,"","HU",65,987,2011,0.50181
"3429",47144,"AL122011","KATIA",2011-09-03,"","HU",65,986,2011,0.50181
"3430",47145,"AL122011","KATIA",2011-09-03,"","HU",65,982,2011,0.50181
"3431",47146,"AL122011","KATIA",2011-09-04,"","HU",70,978,2011,0.50181
"3432",47147,"AL122011","KATIA",2011-09-04,"","HU",75,969,2011,0.50181
"3433",47148,"AL122011","KATIA",2011-09-04,"","HU",85,961,2011,0.50181
"3434",47149,"AL122011","KATIA",2011-09-04,"","HU",90,959,2011,0.50181
"3435",47150,"AL122011","KATIA",2011-09-05,"","HU",90,957,2011,0.50181
"3436",47151,"AL122011","KATIA",2011-09-05,"","HU",95,954,2011,0.50181
"3437",47152,"AL122011","KATIA",2011-09-05,"","HU",100,950,2011,0.50181
"3438",47153,"AL122011","KATIA",2011-09-05,"","HU",110,946,2011,0.50181
"3439",47154,"AL122011","KATIA",2011-09-06,"","HU",120,942,2011,0.50181
"3440",47155,"AL122011","KATIA",2011-09-06,"","HU",115,946,2011,0.50181
"3441",47156,"AL122011","KATIA",2011-09-06,"","HU",105,954,2011,0.50181
"3442",47157,"AL122011","KATIA",2011-09-06,"","HU",95,959,2011,0.50181
"3443",47158,"AL122011","KATIA",2011-09-07,"","HU",85,964,2011,0.50181
"3444",47159,"AL122011","KATIA",2011-09-07,"","HU",85,967,2011,0.50181
"3445",47160,"AL122011","KATIA",2011-09-07,"","HU",80,969,2011,0.50181
"3446",47161,"AL122011","KATIA",2011-09-07,"","HU",80,969,2011,0.50181
"3447",47162,"AL122011","KATIA",2011-09-08,"","HU",80,968,2011,0.50181
"3448",47163,"AL122011","KATIA",2011-09-08,"","HU",80,967,2011,0.50181
"3449",47164,"AL122011","KATIA",2011-09-08,"","HU",80,966,2011,0.50181
"3450",47165,"AL122011","KATIA",2011-09-08,"","HU",80,965,2011,0.50181
"3451",47166,"AL122011","KATIA",2011-09-09,"","HU",80,964,2011,0.50181
"3452",47167,"AL122011","KATIA",2011-09-09,"","HU",75,963,2011,0.50181
"3453",47168,"AL122011","KATIA",2011-09-09,"","HU",75,961,2011,0.50181
"3454",47169,"AL122011","KATIA",2011-09-09,"","HU",75,960,2011,0.50181
"3455",47170,"AL122011","KATIA",2011-09-10,"","HU",75,958,2011,0.50181
"3456",47171,"AL122011","KATIA",2011-09-10,"","HU",75,956,2011,0.50181
"3457",47172,"AL122011","KATIA",2011-09-10,"","TS",75,954,2011,0.50181
"3458",47173,"AL122011","KATIA",2011-09-10,"","TS",75,954,2011,0.50181
"3459",47174,"AL122011","KATIA",2011-09-11,"","TS",70,957,2011,0.50181
"3460",47175,"AL122011","KATIA",2011-09-11,"","TS",70,960,2011,0.50181
"3461",47176,"AL122011","KATIA",2011-09-11,"","TS",60,964,2011,0.50181
"3462",47177,"AL122011","KATIA",2011-09-11,"","TS",60,966,2011,0.50181
"3463",47178,"AL122011","KATIA",2011-09-12,"","TS",60,968,2011,0.50181
"3464",47179,"AL122011","KATIA",2011-09-12,"","TS",60,970,2011,0.50181
"3465",47180,"AL122011","KATIA",2011-09-12,"","TS",60,972,2011,0.50181
"3466",47181,"AL122011","KATIA",2011-09-12,"","TS",60,974,2011,0.50181
"3467",47182,"AL202011","UNNAMED",2011-08-31,"","TS",25,1013,2011,0.59173
"3468",47183,"AL202011","UNNAMED",2011-08-31,"","TS",25,1013,2011,0.59173
"3469",47184,"AL202011","UNNAMED",2011-09-01,"","TS",25,1011,2011,0.50181
"3470",47185,"AL202011","UNNAMED",2011-09-01,"","TS",30,1008,2011,0.50181
"3471",47186,"AL202011","UNNAMED",2011-09-01,"","TS",40,1004,2011,0.50181
"3472",47187,"AL202011","UNNAMED",2011-09-01,"","TS",35,1005,2011,0.50181
"3473",47188,"AL202011","UNNAMED",2011-09-02,"","TS",35,1005,2011,0.50181
"3474",47189,"AL202011","UNNAMED",2011-09-02,"","TS",40,1002,2011,0.50181
"3475",47190,"AL202011","UNNAMED",2011-09-02,"","TS",40,1002,2011,0.50181
"3476",47191,"AL202011","UNNAMED",2011-09-02,"","TS",35,1003,2011,0.50181
"3477",47192,"AL202011","UNNAMED",2011-09-03,"","TS",30,1004,2011,0.50181
"3478",47193,"AL202011","UNNAMED",2011-09-03,"","TS",30,1004,2011,0.50181
"3479",47194,"AL202011","UNNAMED",2011-09-03,"","TS",30,1004,2011,0.50181
"3480",47195,"AL202011","UNNAMED",2011-09-03,"","TS",30,1004,2011,0.50181
"3481",47196,"AL132011","LEE",2011-09-02,"","TS",30,1007,2011,0.50181
"3482",47197,"AL132011","LEE",2011-09-02,"","TS",30,1006,2011,0.50181
"3483",47198,"AL132011","LEE",2011-09-02,"","TS",35,1005,2011,0.50181
"3484",47199,"AL132011","LEE",2011-09-02,"","TS",40,1003,2011,0.50181
"3485",47200,"AL132011","LEE",2011-09-03,"","TS",40,1001,2011,0.50181
"3486",47201,"AL132011","LEE",2011-09-03,"","TS",45,997,2011,0.50181
"3487",47202,"AL132011","LEE",2011-09-03,"","TS",50,993,2011,0.50181
